heksapylon,1,
sześciobramny,1,
ortygii,1,
stylobat,1,
47x55,1,
atenie,1,
tryglifami,1,
kontrakcja,1,
narożna,1,
trapezoidalnej,1,
orchestrze,1,
damokoposa,1,
hierona,1,
portyk,1,
gimnazjonem,1,
dionizjosa,1,
łucja,1,
montalto,1,
buccheri,1,
canicattini,1,
bagni,1,
carlentini,1,
cassaro,1,
ferla,1,
floridia,1,
francofonte,1,
lentini,1,
pachino,1,
portopalo,1,
priolo,1,
gargallo,1,
rosolini,1,
solarino,1,
sortino,1,
prioprietas,1,
disponendi,1,
possidendi,1,
utendi,1,
fruendi,1,
abutendi,1,
rozporządzanie,1,
obligacyjnych,1,
niegasnącym,1,
ułomna,1,
petytoryjnej,1,
posesoryjnej,1,
chroniącymi,1,
praefectus,1,
galernikami,1,
mieczowej,1,
galeos,1,
mieczowe,1,
galeas,1,
apostis,1,
rufowa,1,
zawiasowy,1,
reje,1,
refowane,1,
taran,1,
tarany,1,
taranowanie,1,
abordażowy,1,
nadbudówce,1,
ćwierćgalery,1,
półgalery,1,
galeasy,1,
galeonach,1,
dawności,1,
stołowicki,1,
stwołowickiej,1,
sierotką,1,
podczaszym,1,
ekstraordynaryjny,1,
definiowalne,1,
destrukcyjnej,1,
broniami,1,
wre,1,
zwięzłej,1,
odkrywkowymi,1,
wydobywającymi,1,
piaskownie,1,
ogniotrwała,1,
urabiać,1,
urabiania,1,
odwierconych,1,
odspojenie,1,
calizny,1,
diamentowych,1,
palników,1,
łuparek,1,
foremne,1,
groszkowanie,1,
płomieniowanie,1,
urobienia,1,
ładowany,1,
wozidła,1,
wywrotki,1,
przeróbczego,1,
skruszony,1,
kruszarek,1,
rozsiany,1,
osuwiskowym,1,
obrywaniem,1,
wypompowywania,1,
rząpia,1,
роксолана,1,
churrem,1,
popa,1,
hawryło,1,
lisowskiego,1,
rohatyna,1,
anastazja,1,
nastia,1,
lisowska,1,
rohatyn,1,
konkubiny,1,
mehmedzie,1,
haremem,1,
valide,1,
adresatką,1,
czującej,1,
roxolana,1,
roxolane,1,
roxelane,1,
rosanna,1,
sułtance,1,
pogodna,1,
nagłośnił,1,
meryem,1,
uzerli,1,
vahide,1,
perçin,1,
sardegna,1,
sard,1,
sardigna,1,
sardyńskiego,1,
flumendosa,1,
omodeo,1,
baratz,1,
słonowodnych,1,
sardenowie,1,
nuoro,1,
sardyńskiej,1,
neolitycznego,1,
fenickimi,1,
sardyńczycy,1,
barbagia,1,
pustoszona,1,
nastali,1,
atlantydą,1,
opisywaną,1,
atlantów,1,
dziewięćset,1,
alabastru,1,
nuragi,1,
ociosanych,1,
zasiedlającą,1,
nuragijską,1,
wspinaczy,1,
oviglii,1,
jednowyciągowych,1,
helleńskim,1,
graeca,1,
η,1,
τα,1,
achajskie,1,
griko,1,
jewanik,1,
katharewusa,1,
mykeński,1,
starogrecki,1,
średniogrecki,1,
legislatura,1,
pilnujące,1,
cywilnoprawna,1,
zobowiązująca,1,
odpłatnego,1,
przedmiotowo,1,
essentialia,1,
zakwalifikowania,1,
skonkretyzowanej,1,
ekwiwalentna,1,
ekwiwalentność,1,
bezskutecznym,1,
uwierzytelniony,1,
niewprowadzających,1,
dopuszczeniu,1,
energochłonności,1,
jednostkowym,1,
sprzedaną,1,
sprzedanego,1,
pactum,1,
reservati,1,
dominii,1,
niebezpodstawnie,1,
akcesoryjnego,1,
odkupu,1,
zabezpieczającą,1,
kupnie,1,
komukolwiek,1,
berberią,1,
rejz,1,
exmoutha,1,
sterroryzowany,1,
palącym,1,
razziami,1,
siać,1,
mityleny,1,
uluch,1,
przysyłany,1,
zmilitaryzowanymi,1,
hajreddin,1,
ischia,1,
powędrowało,1,
viestę,1,
bastię,1,
propagatione,1,
przykutymi,1,
veenboer,1,
korsarskiej,1,
zymena,1,
dansekera,1,
benedyktyn,1,
renegatach,1,
bluźnierczy,1,
dancer,1,
kajdany,1,
zapędzono,1,
ólafur,1,
egilsson,1,
tyrkjaránið,1,
najstraszniejsze,1,
zażywali,1,
haremach,1,
kalabria,1,
opłacały,1,
grubiaństwa,1,
redemptoryści,1,
lazaryści,1,
łożyli,1,
podburzała,1,
użyteczni,1,
słabszym,1,
tunezyjczyków,1,
dauphina,1,
sidim,1,
abdulem,1,
adżą,1,
adżę,1,
grzesznikami,1,
rabować,1,
pochłonąłby,1,
patrolowała,1,
capellena,1,
przeraziła,1,
skolonizowania,1,
sprytniejsi,1,
krajanom,1,
nieszczęśników,1,
umierało,1,
szczęśliwców,1,
oglądani,1,
pozazdroszczenia,1,
trzymani,1,
ław,1,
smagani,1,
batem,1,
tonięcia,1,
uśmiechało,1,
galernik,1,
yedikule,1,
garści,1,
jakimowskiego,1,
oswobodzeni,1,
odesłani,1,
uciekinierem,1,
sapiehamagdalena,1,
czapskaaniela,1,
miączyńska,1,
krzyczewski,1,
rybeńko,1,
neuburskimi,1,
ekscentrykiem,1,
najgodniejszego,1,
zabawić,1,
słucką,1,
baletową,1,
słuckie,1,
srogości,1,
wtrącał,1,
czarnawczycach,1,
kleckiego,1,
pobernardyńskiego,1,
testamentum,1,
testis,1,
pozbawi,1,
najpełniejsze,1,
wykładnię,1,
rozrządzenia,1,
allograficznym,1,
kodeksowych,1,
wybrnęła,1,
powinowaci,1,
sporządziłby,1,
dochowaną,1,
wymogu,1,
notarialna,1,
rejestrowany,1,
rozbudzona,1,
wpóławanturniczym,1,
umożliwiałyby,1,
podróżniczą,1,
misyjno,1,
urealniły,1,
sphaare,1,
kartograficzne,1,
portolany,1,
wielomasztowe,1,
płynięcie,1,
stępkowy,1,
szkutniczych,1,
uniezależnione,1,
busolę,1,
kwadrant,1,
kątowych,1,
klepsydrę,1,
tłumaczących,1,
motywacjach,1,
przyprawą,1,
konserwantem,1,
niepomiernie,1,
kwintal,1,
dukaty,1,
kalikat,1,
finansującymi,1,
udoskonaliła,1,
madeirę,1,
kalikatu,1,
przetarty,1,
wyłożenie,1,
wicekrólem,1,
kanaryjskim,1,
badała,1,
odkrywał,1,
przemierzywszy,1,
zintensyfikowali,1,
zwąc,1,
zdziwili,1,
kulistość,1,
magellanem,1,
nawigatorami,1,
sponsorujące,1,
otworowe,1,
wykopów,1,
solnych,1,
rentownością,1,
odprowadzeń,1,
поділля,1,
podilla,1,
подолье,1,
podolje,1,
podolya,1,
uszyca,1,
boh,1,
trypolskiej,1,
czarnoleską,1,
tywerców,1,
uszycy,1,
poboże,1,
podniestrze,1,
poniżem,1,
poniziem,1,
bożsk,1,
kotielnica,1,
koriatowicze,1,
spytkowi,1,
świdrygiełło,1,
witoldowi,1,
świdrygiełły,1,
polubownemu,1,
ustabilizowały,1,
kiejstutowicz,1,
zygmuntowicz,1,
kiejstutowicza,1,
zawołżańskim,1,
kopystrzyniem,1,
jarmolińce,1,
jagielnica,1,
bracław,1,
pohrebyszcze,1,
ukrainnego,1,
jampol,1,
wazowie,1,
szarogród,1,
dunajowce,1,
tetyjów,1,
derażnia,1,
borszczów,1,
kalinowskiego,1,
tulczyn,1,
tatarskimi,1,
udyczem,1,
paniowcami,1,
lustracja,1,
bracławiem,1,
kalnikiem,1,
buczackiego,1,
uścieczkiem,1,
letniowce,1,
hajsyn,1,
zaleszczyki,1,
orełgród,1,
józefgród,1,
zwinogródka,1,
kuczyński,1,
humańską,1,
protazy,1,
daszowem,1,
koziatyn,1,
borszczowem,1,
transnistrii,1,
karaul,1,
karawul,1,
czarnogrodem,1,
chadżybejowem,1,
chadźibejem,1,
kasztelanowi,1,
kamienieckiemu,1,
teodorykowi,1,
rubieżą,1,
strypy,1,
jazłowca,1,
kijowszczyzną,1,
wododziałem,1,
pokuciem,1,
wciętej,1,
gruboławicowe,1,
ludlow,1,
płytowo,1,
zalegającym,1,
jarów,1,
urodzajny,1,
urodzaje,1,
suszom,1,
poprzerzynana,1,
rzeczkami,1,
gliniasty,1,
latyczowskim,1,
lityńskim,1,
sawrania,1,
smotrycki,1,
dniestrowski,1,
satanowa,1,
grykę,1,
wyłapują,1,
dezynfekują,1,
nieoczyszczonego,1,
hydrologiczne,1,
paniwecka,1,
dacza,1,
towtry,1,
gleboochronnych,1,
wołodyjowskim,1,
zamoyscy,1,
sieniawscy,1,
winnickim,1,
3794,1,
sieniawskich,1,
międzybożu,1,
ponińskich,1,
czerwonogrodzie,1,
kątskich,1,
krzywczach,1,
czerlenkowskich,1,
siedliszczach,1,
kamienieckich,1,
czarnokozińcach,1,
kalinowskich,1,
sidorowie,1,
kudryńcach,1,
satanowie,1,
sutkowcach,1,
jazłowcu,1,
żwańcu,1,
zinkowie,1,
rychtach,1,
mikulińcach,1,
witosławskich,1,
czerniatyniu,1,
orłowskich,1,
malejowcach,1,
woronowicy,1,
lanckorońskich,1,
nagórzance,1,
czarnomskich,1,
czarnominie,1,
pietniczanach,1,
winnickich,1,
jaroszyńskich,1,
tywrowie,1,
nemii,1,
raciborowskich,1,
derażni,1,
daszowie,1,
obodówce,1,
wierzchówce,1,
brunickich,1,
zaleszczykach,1,
szarogrodzie,1,
niemirowie,1,
humaniu,1,
hniwaniu,1,
αθήνα,1,
athī,1,
atina,1,
ἀθῆναι,1,
athēnai,1,
zabudowaną,1,
sarońską,1,
przelewające,1,
górotworze,1,
przedzielonym,1,
antysejsmiczne,1,
akropolem,1,
pnyks,1,
mykeńskiego,1,
agorą,1,
areopagiem,1,
temistokles,1,
faleronem,1,
fortyfikacja,1,
stłoczenie,1,
fidiasz,1,
olimpiejonu,1,
wycelowany,1,
partenonie,1,
nafplionu,1,
syntagma,1,
pireus,1,
przem,1,
gazoportami,1,
hotelarskiego,1,
gastronomii,1,
pitsios,1,
obuwnicza,1,
farmaceutyczna,1,
meblarska,1,
opasane,1,
uspołecznionej,1,
ktel,1,
rafinie,1,
jadące,1,
patry,1,
aek,1,
panionios,1,
gss,1,
doznawać,1,
pokłócili,1,
helladzie,1,
podaruje,1,
trysnęło,1,
źródełko,1,
źródełka,1,
nieprzychylność,1,
karały,1,
pizystrata,1,
rozprowadzających,1,
użytkowano,1,
maratońskiego,1,
wodociągiem,1,
neutralizując,1,
kalitea,1,
moschato,1,
tawros,1,
egaleo,1,
warwara,1,
chaidhari,1,
peristeri,1,
petrupoli,1,
ilion,1,
kamatero,1,
agii,1,
anarghiri,1,
chalkidhona,1,
iraklio,1,
metamorfosi,1,
likowrisi,1,
pewki,1,
amarusi,1,
kifisia,1,
melisia,1,
eritrea,1,
ekali,1,
wrilisia,1,
chalandri,1,
paraskiewi,1,
cholargos,1,
papagos,1,
filotei,1,
galaci,1,
zoghrafu,1,
kiesariani,1,
wirona,1,
imitos,1,
dafni,1,
smirni,1,
faliro,1,
aghios,1,
ilupoli,1,
arghirupoli,1,
alimos,1,
eliniko,1,
glifada,1,
wielkomiejską,1,
αττικής,1,
unanimous,1,
thirteen,1,
uzasadniający,1,
skondensowaną,1,
trendom,1,
sugestywnie,1,
niedobrych,1,
niezbite,1,
zobligowani,1,
przytoczenie,1,
frazesów,1,
uciskaniu,1,
winowajcy,1,
odpowiedzenie,1,
przytoczeniem,1,
niekonsekwencję,1,
niedbanie,1,
wytykano,1,
uzależnianie,1,
wytykali,1,
srogością,1,
przebiegłością,1,
współobywateli,1,
walczenia,1,
wiadomy,1,
zabijaniu,1,
wysłuchani,1,
akapitem,1,
ogłaszająca,1,
senex,1,
najtrwalszych,1,
zaniknęło,1,
opiniowaniu,1,
patres,1,
sabinami,1,
ramnes,1,
luceres,1,
condita,1,
interrexów,1,
inauguratio,1,
lectio,1,
ovinia,1,
wykreślenie,1,
niemoralnie,1,
dopisanie,1,
cenzusowe,1,
wsławili,1,
xliii,1,
prerogatywą,1,
opiniowała,1,
pobudzania,1,
magistrati,1,
przegłosowywał,1,
zwołujący,1,
referował,1,
starszeństwem,1,
procedowania,1,
skutkował,1,
pedarii,1,
pedes,1,
jedynowładztwie,1,
niewygodna,1,
iubet,1,
constituit,1,
idque,1,
vicem,1,
optinet,1,
quamis,1,
ferit,1,
ulpian,1,
domicjusz,1,
tit,1,
autokratycznych,1,
principi,1,
orationes,1,
formalnością,1,
consistorium,1,
rycymerem,1,
jurysta,1,
mucio,1,
significatione,1,
tertullianum,1,
orphitianum,1,
cottidianae,1,
papinianem,1,
ulpianem,1,
modestinusem,1,
fragmentom,1,
bartholda,1,
pergaminowym,1,
palimpseście,1,
papirusach,1,
wioślarza,1,
używającego,1,
wioślarskiej,1,
wózka,1,
odsadniach,1,
wioślarskim,1,
fisa,1,
rozgrywaniu,1,
międzybiegów,1,
kwalifikacja,1,
pucharowy,1,
wyłaniania,1,
henley,1,
seniorskiej,1,
upodobaniami,1,
rekrutację,1,
oferowanej,1,
odurzanie,1,
podpisywaniu,1,
przestępstwu,1,
coanet,1,
selimiye,1,
opój,1,
mest,1,
nurbanu,1,
nałogowo,1,
mehmedem,1,
orgiom,1,
poślizgnął,1,
pijanemu,1,
nałożnicę,1,
uiszczanie,1,
utrwalający,1,
engin,1,
öztürk,1,
mojż,1,
שמות,1,
szemot,1,
εξοδος,1,
exodos,1,
przejrzysta,1,
biblistyce,1,
elohistycznej,1,
deuteronomistycznej,1,
izraelitom,1,
naocznego,1,
mizraim,1,
faktograficznego,1,
chrostowskiego,1,
nierealistycznego,1,
narracyjnych,1,
eksodusie,1,
goszen,1,
pitom,1,
ramses,1,
unormował,1,
fyl,1,
manethona,1,
lizymacha,1,
apiona,1,
ˈmelbən,1,
ˈmɛlbərn,1,
yarra,1,
zauważalnymi,1,
mijają,1,
rozpogadza,1,
najchłodniejszą,1,
wpółsuchej,1,
skąpymi,1,
batmana,1,
marvellous,1,
deakin,1,
trobe,1,
monash,1,
rmit,1,
swinburne,1,
essendon,1,
frankston,1,
lillydale,1,
melton,1,
werribee,1,
mezoamerykańskich,1,
amerykanistę,1,
panuco,1,
mezoamerykę,1,
μέλας,1,
vorderasien,1,
передняя,1,
wbijające,1,
21867,1,
wkluczając,1,
22810,1,
naznacza,1,
rozpostarte,1,
sharqi,1,
szamal,1,
rozpostarta,1,
pontyjskimi,1,
przybliżają,1,
zwężeniu,1,
abisyński,1,
skraplany,1,
gabal,1,
tuwaiq,1,
wasia,1,
biyadh,1,
euroazja,1,
kerczeńską,1,
ˈpɜrθ,1,
transkontynentalnej,1,
przedmieści,1,
odosobnioną,1,
kwinana,1,
yarragadee,1,
sprowadzający,1,
ochłodę,1,
bezchmurnych,1,
brytyjczyjków,1,
jandakot,1,
awionetki,1,
witam,1,
rozpatrzeć,1,
infsai,1,
3729,1,
paleoocean,1,
oblewały,1,
dawniejsza,1,
mirowia,1,
rodinię,1,
ὠκεανός,1,
mityczna,1,
oblewająca,1,
geotektonicznych,1,
paleooceany,1,
ekspandującej,1,
kilogramie,1,
sejszy,1,
rozrzedzenie,1,
zaniknięcia,1,
ekosfery,1,
definiowaną,1,
ekosferą,1,
wielokilometrowej,1,
podpowierzchniowy,1,
hydrotermalna,1,
ˈbrɪzbən,1,
aborygeńskie,1,
turrbal,1,
jagera,1,
mian,1,
kolca,1,
bezimiennej,1,
redcliffe,1,
mcewen,1,
ɔːklənd,1,
tāmaki,1,
tamaki,1,
arta,1,
cokołach,1,
nienależącymi,1,
الشرق,1,
الأوسط,1,
המזרח,1,
התיכון,1,
خاورمیانه,1,
xâvar,1,
miyâne,1,
spajających,1,
etnocentrycznej,1,
europocentrycznej,1,
ˈsɪdni,1,
zalaną,1,
ogólnomiejskim,1,
ashfield,1,
auburn,1,
bankstown,1,
blacktown,1,
burwood,1,
campbelltown,1,
fairfield,1,
holroyd,1,
hornsby,1,
hurstville,1,
kogarah,1,
leichhardt,1,
marrickville,1,
mosman,1,
parramatta,1,
penrith,1,
pittwater,1,
rockdale,1,
strathfield,1,
warringah,1,
waverley,1,
woollahra,1,
zwinięcie,1,
magazynami,1,
cenral,1,
niedźwiadki,1,
wiktoriańskim,1,
taronga,1,
skwalifikowana,1,
jørna,1,
utzona,1,
barbra,1,
streisand,1,
céline,1,
pavarotti,1,
coathanger,1,
bridgeclimb,1,
kręcących,1,
convict,1,
cockatoo,1,
eukaliptusowego,1,
mgiełkę,1,
katoomba,1,
securities,1,
konferencyjnym,1,
comic,1,
defqon,1,
granny,1,
nickelodeon,1,
slimefest,1,
tropfest,1,
vivid,1,
trains,1,
międzystanowe,1,
swans,1,
żużlowego,1,
rosehill,1,
dunc,1,
velodrome,1,
welodrom,1,
woodbridge,1,
chulora,1,
easybeats,1,
inxs,1,
midnight,1,
wolfmother,1,
crowe,1,
watts,1,
kwitnącego,1,
southport,1,
wakacyjnego,1,
cavilla,1,
surfers,1,
paradise,1,
cody,1,
beenleigh,1,
hinterland,1,
nerang,1,
hinterlandem,1,
mokradłami,1,
milimetrami,1,
częstszego,1,
coolangatta,1,
helensvale,1,
hardcourts,1,
backpackerów,1,
czterogwiazdkowe,1,
dreamworld,1,
whitewater,1,
fleays,1,
q1,1,
małoskalowa,1,
tematyczna,1,
zaleznych,1,
subantarktycznymi,1,
subantarktyki,1,
zimowała,1,
krzemińskiego,1,
logistycznym,1,
zakonserwowana,1,
mołodiożnaja,1,
krylowej,1,
rakusy,1,
suszczewskiego,1,
oceanologii,1,
zealandia,1,
stanowiłby,1,
gondwanie,1,
ˈædəleɪd,1,
kaurna,1,
tandanya,1,
kangurów,1,
proclamation,1,
lighta,1,
przecinającymi,1,
gwarantowano,1,
dsto,1,
unisa,1,
glenelg,1,
ghan,1,
kafejek,1,
dunstana,1,
fringe,1,
womadelaide,1,
clipsal,1,
supercar,1,
crows,1,
południowoaustralijskich,1,
36ers,1,
redbacks,1,
farnham,1,
cain,1,
superjesus,1,
folds,1,
downer,1,
oliphant,1,
florey,1,
penicyliną,1,
woodforde,1,
dauglasa,1,
mawsona,1,
dozynki,1,
lodowate,1,
najpłytszy,1,
nordkapp,1,
nowosyberyjskimi,1,
4665,1,
mendelejewa,1,
makarowa,1,
transarktyczny,1,
peczorskie,1,
wandela,1,
nieustającymi,1,
kalendarzową,1,
przemieszczającego,1,
arktycznymi,1,
nieporośnięte,1,
transoceanicznej,1,
skute,1,
lodołamaczy,1,
eurafrasia,1,
afrasia,1,
eurasia,1,
rozróżnianej,1,
geologiczno,1,
posiłkują,1,
afroeurazję,1,
nizine,1,
spustynniały,1,
okołoporodowa,1,
5786,1,
4405,1,
groote,1,
eylandt,1,
hercyńska,1,
odsłoniło,1,
sahul,1,
polodowcowym,1,
artezyjski,1,
zwrotniku,1,
międzyzwrotnikowych,1,
zachodnioaustralijskiej,1,
warunkują,1,
niżem,1,
południowoindyjskiego,1,
coopers,1,
izotermą,1,
śniegowa,1,
jajorodne,1,
lodowaty,1,
zderzają,1,
zmierzającymi,1,
cykloniczne,1,
ronne,1,
płytszymi,1,
okrążające,1,
okołobiegunowym,1,
podbiegunowa,1,
zimniejszy,1,
angloameryki,1,
iberoameryka,1,
caicedo,1,
hispanoameryką,1,
portugalskojęzyczną,1,
luzoameryką,1,
nieodporna,1,
encomiendy,1,
stabilizowała,1,
pernambuco,1,
prężną,1,
zakorzeniała,1,
huacas,1,
oporni,1,
antropogeograficzne,1,
средняя,1,
azija,1,
turkmenię,1,
kirgizję,1,
центральная,1,
postsowieckie,1,
civilizations,1,
golestan,1,
razawi,1,
chajber,1,
pasztunchwa,1,
ladakh,1,
wspominanych,1,
herbacianym,1,
heartlandu,1,
murgab,1,
biogeograficznych,1,
megaregionem,1,
manyckie,1,
krasnodarskiego,1,
przedkaukaziem,1,
tigranes,1,
wzniecona,1,
najechane,1,
okrojona,1,
meandrami,1,
południowokaukaskimi,1,
brosses,1,
navigations,1,
rozdzielającą,1,
sfałdowaniu,1,
górotwórczym,1,
sfałdowania,1,
zlodowacone,1,
dolinnym,1,
usypały,1,
fluwioglacjalne,1,
glacjalne,1,
nadbrzeża,1,
srogiej,1,
tongue,1,
clutha,1,
taupo,1,
hauroko,1,
przylodowcowych,1,
rankerami,1,
żółtoszare,1,
brunatnoszare,1,
aucklandu,1,
torfiastymi,1,
glejowymi,1,
ranunculus,1,
golteria,1,
gaultheria,1,
dracophyllum,1,
pimelea,1,
acena,1,
acaena,1,
celmisia,1,
raoulia,1,
tęgosz,1,
phormium,1,
loxsoma,1,
pseudowintera,1,
haastia,1,
mieszańca,1,
niezagrożone,1,
soplicy,1,
cliffortioides,1,
hoheria,1,
glabrata,1,
dominantem,1,
manuka,1,
leptospermum,1,
scoparium,1,
subalpejskiej,1,
cita,1,
festuca,1,
zelandiae,1,
chionochloa,1,
flavescens,1,
pallens,1,
crassiuscula,1,
oreophila,1,
rigida,1,
macra,1,
tomkę,1,
wonną,1,
kłosówkę,1,
wełnistą,1,
sfenodontów,1,
prostoskrzydłych,1,
wetami,1,
przemarzniętym,1,
czukcze,1,
nieńcy,1,
angarskiej,1,
ałdańskiej,1,
tajmyru,1,
ingresyjne,1,
zapadniętych,1,
płytszy,1,
4850,1,
zbadanym,1,
skrawkami,1,
nabrzeżnymi,1,
stopnienia,1,
kumberlandzkich,1,
wrzynające,1,
granta,1,
grinnella,1,
beeren,1,
2545,1,
spitsbergenem,1,
bezśnieżne,1,
zgęszczające,1,
zlodowaconych,1,
wajgacz,1,
samojedów,1,
subarktyczna,1,
arktyką,1,
godthaab,1,
uperniwiki,1,
obficiej,1,
gruzom,1,
odmarza,1,
spodem,1,
ocieplającemu,1,
borealne,1,
pominąwszy,1,
pagórkowa,1,
bujniejszą,1,
zakwitem,1,
renifera,1,
piżmowe,1,
bezplanowej,1,
podbiegunową,1,
zamanifestowała,1,
stuprocentową,1,
anekumeną,1,
najsuchszy,1,
wietrzny,1,
archeanów,1,
protistów,1,
ἀνταρκτική,1,
antarktiké,1,
ἀνταρκτικός,1,
antarktikos,1,
megale,1,
antarctique,1,
bransfield,1,
stonington,1,
357778,1,
247222,1,
fimbul,1,
bransfielda,1,
adare,1,
balleny,1,
wysiadła,1,
dumoulina,1,
géodésie,1,
expedition,1,
gerlache,1,
edgewortha,1,
polarnika,1,
roalda,1,
fram,1,
wielorybiej,1,
dufek,1,
nowozelandczyk,1,
wyczynu,1,
slupie,1,
asymetrycznie,1,
4897,1,
astrolabe,1,
wzrósłby,1,
lądolodzie,1,
dawsona,1,
denmana,1,
mertza,1,
sublimację,1,
najsuchszą,1,
najzimniejszą,1,
uległby,1,
eustatycznego,1,
vinsona,1,
4892,1,
tempu,1,
deception,1,
buckle,1,
podlodowcowymi,1,
pobrane,1,
whillansa,1,
czterokilometrowej,1,
ekstremofili,1,
nunataków,1,
kambryjskich,1,
enderbity,1,
dewońskim,1,
shackletona,1,
zuskokowane,1,
teledetekcja,1,
georadar,1,
izostatyczne,1,
transantarktycznymi,1,
prydza,1,
zachodnioantarktyczny,1,
2496,1,
paleo,1,
mezoproterozoicznego,1,
neoproterozoicznego,1,
terrany,1,
uskokowanie,1,
proterozoiczną,1,
scaliło,1,
gondwanę,1,
bentoniczne,1,
horlicka,1,
przemieszczeniem,1,
ochłodzeniem,1,
glossopteris,1,
zdeponowana,1,
stopiły,1,
synapsydy,1,
ssakokształtne,1,
lystrozaur,1,
sagowce,1,
glacjalizaur,1,
kriolofozaur,1,
antarktopelta,1,
trinisaura,1,
biegunom,1,
wyrównywały,1,
odizolował,1,
skamieniałe,1,
bukanów,1,
ociepleniom,1,
notofagusowe,1,
unikalny,1,
glacjalny,1,
cieńsza,1,
vanda,1,
niżowe,1,
bruzdę,1,
katabatycznych,1,
oparzenie,1,
plazmę,1,
diamentowy,1,
przyziemna,1,
00008,1,
00031,1,
stromness,1,
husvik,1,
godthul,1,
solveig,1,
gunbjørg,1,
fridthjofa,1,
jacobsena,1,
olette,1,
uczęszczającymi,1,
jedenaścioro,1,
wydrzyków,1,
warcabnika,1,
fulmarów,1,
pinnipedia,1,
linienia,1,
aptenodytes,1,
forsteri,1,
pygoscelis,1,
adeliae,1,
antarcticus,1,
białobrewy,1,
petrel,1,
krabojad,1,
lobodon,1,
carcinophagus,1,
weddelka,1,
weddelli,1,
amfitryta,1,
lamparcia,1,
hydrurga,1,
leptonyx,1,
foczka,1,
ommatophoca,1,
ochotkowatych,1,
nielotna,1,
muchówka,1,
wrotki,1,
małżoraczków,1,
skoczogonków,1,
bentosowa,1,
pelagiczna,1,
oblewających,1,
2309,1,
strunowce,1,
bathydraconidae,1,
channichthâyidae,1,
wokółantarktyczny,1,
bentosowej,1,
gigantyzm,1,
coml,1,
kryptoendolity,1,
grubościenne,1,
cryomyces,1,
minteri,1,
guanie,1,
deschampsia,1,
kolobant,1,
quitensis,1,
annua,1,
makrofity,1,
archeany,1,
ośmiusetmetrowej,1,
skrzydłonogów,1,
eufauzji,1,
uchatek,1,
nototeniowców,1,
niezamierzonego,1,
kryla,1,
ccamlr,1,
patagońskiego,1,
ocenianego,1,
cramra,1,
wydobywczej,1,
wintered,1,
przezimował,1,
kongen,1,
antarktis,1,
nazwało,1,
diamentowego,1,
protestacyjną,1,
zaognił,1,
wysuwanie,1,
neuschwabenland,1,
koncentracjach,1,
wzbogacaniu,1,
łowiący,1,
złowieniu,1,
powracają,1,
powiadomiła,1,
ekspedycyjna,1,
operators,1,
aq,1,
oceanografia,1,
glacjologia,1,
meteorytyką,1,
glacjologów,1,
astrofizycy,1,
fluktuacje,1,
neutrin,1,
icecube,1,
neutrino,1,
observatory,1,
detektora,1,
teledetekcyjne,1,
piksel,1,
princesse,1,
kosztująca,1,
berte,1,
glacjologii,1,
corra,1,
vaughana,1,
adélie,1,
spadłe,1,
marsjańskich,1,
84001,1,
mikroskamieniałości,1,
permskim,1,
baudouina,1,
wybitym,1,
jonosfery,1,
wystrzeliwano,1,
kompensowany,1,
spadający,1,
zgromadzonej,1,
gigaton,1,
akumuluje,1,
cryosat,1,
topnieć,1,
steig,1,
ocieplała,1,
odłamało,1,
wilkinsa,1,
roztopił,1,
ocieplających,1,
ozonosferze,1,
reagujący,1,
stratosferycznych,1,
wiru,1,
zgubę,1,
permehutu,1,
krótkofalowiec,1,
9x1a,1,
hircus,1,
kozę,1,
bezoarową,1,
markura,1,
śruborogiego,1,
arui,1,
lervia,1,
upodabnia,1,
przyocznych,1,
nachura,1,
owcą,1,
oswojono,1,
oswojonej,1,
beludżystanem,1,
palowego,1,
pewniejszymi,1,
włosa,1,
zadu,1,
przedpiersia,1,
borsucza,1,
umaszczonej,1,
strzałki,1,
pyszczek,1,
amaltea,1,
dionizje,1,
kozich,1,
zaprzęgiem,1,
kozłami,1,
wypowiadało,1,
dzwoneczki,1,
bezrożność,1,
purusza,1,
hermetycznego,1,
wtajemniczeni,1,
nosorożcowate,1,
słupowate,1,
trójpalczaste,1,
kopytami,1,
wyrośla,1,
gruboskórych,1,
gruboskórców,1,
ceratomorpha,1,
perissodactyla,1,
niobium,1,
niobe,1,
columbium,1,
stalowoszary,1,
alkaliów,1,
sześciofluoroniobowego,1,
niekompleksującym,1,
strąca,1,
nb2o5,1,
roztopionymi,1,
niobiany,1,
nb2o6,1,
hatchetta,1,
nadprzewodzące,1,
ricta,1,
gasizi,1,
cyprien,1,
tutsim,1,
rekonsyliacji,1,
serafina,1,
zainterweniowały,1,
assistance,1,
podbijanym,1,
identyfikacyjne,1,
rubryką,1,
zmienianiu,1,
kilkuletnią,1,
przejściowemu,1,
eksterminowały,1,
melvern,1,
kambanda,1,
przysłaną,1,
odrzutowy,1,
9xr,1,
nn,1,
podchodzenia,1,
ciepłoczułej,1,
odrzutowca,1,
międzylądowaniu,1,
maczety,1,
nabijane,1,
rozdawały,1,
mordach,1,
rozcinano,1,
brzuchy,1,
mężami,1,
gikondo,1,
ścinano,1,
inquiry,1,
statement,1,
receiving,1,
zapewnionych,1,
opóźniona,1,
pozbyły,1,
nieprawdopodobnie,1,
stłoczeni,1,
grabiącą,1,
bagosora,1,
bagosorę,1,
aloysego,1,
